@RELATION ChaLearn_AutoML_Challenge_2015_FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PCA NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumSymbols NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Kurtosisses NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE Skewnesses NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassOccurences NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE MissingValues NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC

@DATA
962_acc,1.0,0.00039,2e-05,0.00054,0.00059,0.0,1e-05,2e-05,1e-05,0.00098,0.0215,1e-05,4e-05,0.02709,0.01395,7e-05,0.00101,2e-05,0.00041,2e-05,0.00038,5e-05,3e-05,8e-05,8e-05,1e-05,0.02379,0.00011,6e-05,0.00017,4e-05,0.00014,0.00015,0.01336,1e-05,0.00042,9e-05,5e-05,0.00025,0.00022,0.00026,3e-05,0.00077,1e-05,5e-05,4e-05,1e-05,0.03919,1e-05,1e-05,0.00057,4e-05,2e-05
966_acc,1.0,0.00029,1e-05,0.00051,0.00041,1e-05,1e-05,2e-05,1e-05,0.00091,0.03196,1e-05,4e-05,0.06171,0.01415,7e-05,0.00021,2e-05,0.00036,2e-05,0.00038,5e-05,5e-05,9e-05,9e-05,1e-05,0.0336,6e-05,4e-05,5e-05,4e-05,0.00014,9e-05,0.00925,1e-05,0.00045,8e-05,5e-05,0.00018,0.00023,0.00027,3e-05,0.00011,1e-05,5e-05,4e-05,1e-05,0.08208,2e-05,1e-05,0.00048,4e-05,3e-05
971_acc,1.0,0.0005,2e-05,0.00074,0.00053,0.0,1e-05,2e-05,1e-05,0.00136,0.14768,1e-05,4e-05,0.33792,0.02174,0.00018,0.00084,2e-05,0.00056,2e-05,0.00043,5e-05,4e-05,9e-05,0.00014,1e-05,0.31264,9e-05,6e-05,0.00015,6e-05,0.00034,0.00012,0.01534,1e-05,0.00095,8e-05,5e-05,0.00021,0.00026,0.00069,4e-05,0.00064,1e-05,6e-05,4e-05,1e-05,0.52492,1e-05,0.0,0.00099,7e-05,4e-05
976_acc,1.0,0.00189,1e-05,0.00145,0.00205,0.0,2e-05,2e-05,1e-05,0.00281,0.07727,1e-05,4e-05,0.39782,0.03029,0.00017,0.00087,2e-05,0.00132,2e-05,0.00037,5e-05,3e-05,8e-05,9e-05,1e-05,0.26826,0.00021,5e-05,0.00014,4e-05,0.00042,0.00017,0.04176,1e-05,0.00046,8e-05,5e-05,0.00026,0.00022,0.00029,3e-05,0.00067,1e-05,5e-05,4e-05,1e-05,0.77668,1e-05,0.0,0.00245,4e-05,3e-05
977_acc,1.0,0.00338,2e-05,0.00279,0.00357,0.0,2e-05,2e-05,1e-05,0.00533,0.15686,1e-05,4e-05,2.15406,0.04451,0.00023,0.0008,1e-05,0.00249,2e-05,0.00035,5e-05,3e-05,8e-05,9e-05,1e-05,0.08082,0.00033,5e-05,0.00014,4e-05,0.00068,0.00019,0.0305,1e-05,0.00044,8e-05,5e-05,0.00028,0.0002,0.00028,3e-05,0.0006,1e-05,5e-05,3e-05,1e-05,0.35779,1e-05,0.0,0.00426,4e-05,3e-05
978_acc,1.0,0.00066,2e-05,0.0011,0.00057,0.0,1e-05,2e-05,1e-05,0.00207,0.68914,1e-05,5e-05,0.80341,0.03184,0.0003,0.00084,3e-05,0.00093,2e-05,0.0004,6e-05,4e-05,9e-05,0.0001,1e-05,0.25213,0.00011,5e-05,0.00014,5e-05,0.00057,0.00012,0.01383,1e-05,0.00047,0.0001,5e-05,0.0002,0.00022,0.00028,4e-05,0.00064,1e-05,8e-05,3e-05,1e-05,0.82539,2e-05,0.0,0.00148,5e-05,5e-05
979_acc,1.0,0.00104,2e-05,0.00109,0.00105,0.0,1e-05,2e-05,1e-05,0.00207,0.12868,1e-05,4e-05,1.00941,0.02515,0.00023,0.00087,2e-05,0.00094,2e-05,0.00035,5e-05,3e-05,8e-05,9e-05,1e-05,0.16061,0.00014,5e-05,0.00014,5e-05,0.00038,0.00015,0.01808,1e-05,0.00044,9e-05,5e-05,0.00024,0.0002,0.00028,3e-05,0.00066,1e-05,6e-05,4e-05,1e-05,1.20652,1e-05,0.0,0.0016,4e-05,4e-05
980_acc,1.0,0.00124,2e-05,0.00135,0.00127,0.0,1e-05,2e-05,1e-05,0.00263,0.2326,1e-05,5e-05,1.83282,0.03133,0.00026,0.00091,2e-05,0.00123,2e-05,0.00038,5e-05,3e-05,9e-05,9e-05,1e-05,0.0699,0.00015,5e-05,0.00016,5e-05,0.0006,0.0002,0.01499,1e-05,0.00047,9e-05,5e-05,0.00029,0.00021,0.00029,3e-05,0.00069,1e-05,6e-05,4e-05,1e-05,0.32647,1e-05,0.0,0.00207,5e-05,4e-05
991_acc,1.0,0.00032,1e-05,0.00056,0.00052,1e-05,1e-05,2e-05,1e-05,0.00102,0.03152,1e-05,3e-05,0.0754,0.01459,7e-05,0.00021,2e-05,0.00042,2e-05,0.00033,5e-05,3e-05,8e-05,8e-05,1e-05,0.01071,7e-05,4e-05,4e-05,5e-05,0.00012,0.0001,0.00801,1e-05,0.00037,0.0001,5e-05,0.00019,0.00019,0.00023,3e-05,0.00012,1e-05,4e-05,4e-05,1e-05,0.01946,1e-05,1e-05,0.00048,4e-05,2e-05
993_acc,1.0,0.00142,1e-05,0.01155,0.00157,1e-05,1e-05,2e-05,1e-05,0.02012,13.83539,1e-05,7e-05,21.52772,0.21691,0.00035,0.00024,2e-05,0.00828,2e-05,0.00049,6e-05,7e-05,0.00012,0.00013,1e-05,0.54352,0.00015,5e-05,5e-05,0.00029,0.00062,0.00012,0.07236,1e-05,0.0006,9e-05,5e-05,0.00021,0.00024,0.00033,6e-05,0.00012,1e-05,6e-05,4e-05,1e-05,2.37259,2e-05,1e-05,0.00235,8e-05,4e-05
995_acc,1.0,0.00046,2e-05,0.00073,0.00054,0.0,1e-05,2e-05,1e-05,0.00127,0.07334,1e-05,4e-05,0.17834,0.01699,0.00013,0.00089,3e-05,0.00051,2e-05,0.00038,6e-05,3e-05,9e-05,9e-05,1e-05,0.18851,9e-05,6e-05,0.00014,4e-05,0.00028,0.00012,0.01332,1e-05,0.00041,9e-05,5e-05,0.00021,0.00022,0.00025,3e-05,0.00068,1e-05,7e-05,4e-05,1e-05,0.47575,2e-05,1e-05,0.00083,4e-05,4e-05
% 
% 
% 
